STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,wst_oper,Waste management operations,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,PT,Portugal,2021,,270,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,PT,Portugal,2022,,280,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,PT,Portugal,2023,,285,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,PT,Portugal,2024,,270,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RO,Romania,1995,,254,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RO,Romania,1996,,230,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RO,Romania,1997,,257,,e,estimated,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RO,Romania,1998,,224,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RO,Romania,1999,,255,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RO,Romania,2000,,295,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RO,Romania,2001,,269,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RO,Romania,2002,,308,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RO,Romania,2003,,279,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RO,Romania,2004,,276,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RO,Romania,2005,,301,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RO,Romania,2006,,297,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RO,Romania,2007,,293,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RO,Romania,2008,,316,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RO,Romania,2009,,303,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RO,Romania,2010,,238,,b,break in time series,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RO,Romania,2011,,201,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RO,Romania,2012,,171,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RO,Romania,2013,,175,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RO,Romania,2014,,179,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RO,Romania,2015,,178,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RO,Romania,2016,,190,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RO,Romania,2017,,207,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RO,Romania,2018,,210,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RO,Romania,2019,,213,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RO,Romania,2020,,214,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RO,Romania,2021,,223,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RO,Romania,2022,,223,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RO,Romania,2023,,231,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RS,Serbia,2006,,140,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RS,Serbia,2007,,168,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RS,Serbia,2008,,207,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RS,Serbia,2009,,216,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RS,Serbia,2010,,259,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RS,Serbia,2011,,289,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RS,Serbia,2012,,254,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RS,Serbia,2013,,268,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RS,Serbia,2014,,234,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RS,Serbia,2015,,192,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RS,Serbia,2016,,211,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RS,Serbia,2017,,256,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RS,Serbia,2018,,279,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RS,Serbia,2019,,291,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RS,Serbia,2021,,345,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RS,Serbia,2022,,366,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,RS,Serbia,2023,,372,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SE,Sweden,1995,,136,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SE,Sweden,1996,,126,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SE,Sweden,1997,,130,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SE,Sweden,1998,,115,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SE,Sweden,1999,,104,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SE,Sweden,2000,,97,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SE,Sweden,2001,,99,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SE,Sweden,2002,,92,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SE,Sweden,2003,,64,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SE,Sweden,2004,,42,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SE,Sweden,2005,,23,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SE,Sweden,2006,,25,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SE,Sweden,2007,,20,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SE,Sweden,2008,,15,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SE,Sweden,2009,,6,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SE,Sweden,2010,,4,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SE,Sweden,2011,,3,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SE,Sweden,2012,,3,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SE,Sweden,2013,,3,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SE,Sweden,2014,,3,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SE,Sweden,2015,,4,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SE,Sweden,2016,,3,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SE,Sweden,2017,,2,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SE,Sweden,2018,,3,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SE,Sweden,2019,,3,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SE,Sweden,2020,,2,,be,"break in time series, estimated",,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SE,Sweden,2021,,2,,e,estimated,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SE,Sweden,2022,,2,,e,estimated,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SE,Sweden,2023,,4,,e,estimated,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SE,Sweden,2024,,3,,be,"break in time series, estimated",,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SI,Slovenia,1995,,456,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SI,Slovenia,1996,,465,,e,estimated,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SI,Slovenia,1997,,491,,e,estimated,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SI,Slovenia,1998,,513,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SI,Slovenia,1999,,454,,e,estimated,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SI,Slovenia,2000,,402,,e,estimated,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SI,Slovenia,2001,,358,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SI,Slovenia,2002,,357,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SI,Slovenia,2003,,348,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SI,Slovenia,2004,,313,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SI,Slovenia,2005,,329,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SI,Slovenia,2006,,361,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SI,Slovenia,2007,,341,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SI,Slovenia,2008,,339,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SI,Slovenia,2009,,308,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SI,Slovenia,2010,,279,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SI,Slovenia,2011,,234,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SI,Slovenia,2012,,154,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SI,Slovenia,2013,,109,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SI,Slovenia,2014,,101,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SI,Slovenia,2015,,102,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SI,Slovenia,2016,,38,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SI,Slovenia,2017,,48,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SI,Slovenia,2018,,47,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SI,Slovenia,2019,,52,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SI,Slovenia,2020,,33,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SI,Slovenia,2021,,31,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SI,Slovenia,2022,,39,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SI,Slovenia,2023,,49,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SI,Slovenia,2024,,54,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SK,Slovakia,1995,,258,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SK,Slovakia,1996,,247,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SK,Slovakia,1997,,224,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SK,Slovakia,1998,,206,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SK,Slovakia,1999,,210,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SK,Slovakia,2000,,196,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SK,Slovakia,2001,,195,,e,estimated,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SK,Slovakia,2002,,209,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SK,Slovakia,2003,,218,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SK,Slovakia,2004,,209,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SK,Slovakia,2005,,213,,b,break in time series,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SK,Slovakia,2006,,218,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SK,Slovakia,2007,,225,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,DSP_L_OTH,"Disposal - landfill and other (D1-D7, D12)",KG_HAB,Kilograms per capita,SK,Slovakia,2008,,237,,,,,
